,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
245,-1.6273060885660646,-1.4095930338530984,-1.1688756759100511,-1.0856529567186541,-1.245500153542931,-0.6295644125755288,-0.6555376388880653,0.13729333556874515,-1.0868403397070918,-1.0947159835388702,-1.386203489463744,-1.008185511557987,-0.9891102205422085,-0.943008357567044,-2.369544315414085,-0.5642409366863884,-1.1463203163938263,-1.0145028825547864,-0.9987820021819158,-1.4455572754247155,-0.5701391466194183,-1.1532269180260257,-1.5086611671889114,-1.124446976115277
246,0.9747823679356376,-0.39928901405318545,-0.17757255843471276,-0.5083346553543473,1.6637168569661067,-1.0827213162288658,-1.1717090080912662,-0.8084821024899833,0.2866143320516273,0.0758349803001419,1.081021168474445,1.0971010961241967,-0.0665084363136212,-0.07899546450823398,0.13515909400303852,1.194181160521192,0.24893045510561423,0.5858396927429051,-0.51243738835087,-0.681289833734911,0.498394729240268,-0.0610246354698077,-0.09567907322016928,-0.28985508762255247
247,0.6245012295604084,-0.1722544028621938,0.4258293391589715,-0.13720146162014993,2.226791117064631,-1.0827213162288658,-1.1717090080912662,-0.7175421565227978,1.0261668476140147,0.5733191399317218,1.5595776754021113,1.7448815907956385,-0.13747780433120477,0.036206254566274,-0.6121004867070424,1.5999708752614028,0.0939025916056765,0.5458311283604625,-0.4583990979251983,-0.17177820594170828,1.8340620740648763,-0.7891594905072863,0.18691734557357906,0.12744085662380986
248,-0.5764626734403773,-1.3301309199362512,-1.1688756759100511,-1.0237974244296213,-1.855497268649665,-0.742853638488863,-0.5695090773541985,-0.5083802807982715,-1.0868403397070918,-1.065452209442895,-1.5350877360634625,-1.9663608265928274,-0.918140852524625,-0.943008357567044,-0.5221525742141623,-1.1052938896733362,-1.0429684073938676,-1.1345285757021133,-0.6205139692022136,-0.681289833734911,-1.1044060845492616,-1.2745827271989385,-0.9434683296014144,-1.139902381457735
249,0.42434057906027745,0.47479423903213247,0.08102825481972338,0.2751687536400694,-0.44781161840335615,-0.289696734835526,-0.010323427384064218,-0.335594383460619,0.23378915236859957,0.36847272125989494,-0.29084081805153095,-0.7922586800008398,0.1463996677391298,0.09380711410352806,0.3980837612899191,-0.4289776984396515,-0.21615313539419917,-0.2943487236708252,0.29813696803420636,0.8472450496446974,0.23126126027534644,0.30304279204893136,1.0347066019548243,0.06561923525397834
250,-0.8266634865655409,1.5418569116297935,0.4689294747013773,0.6669204581372777,-0.36569662213898807,2.315955461171162,1.8823049263610057,1.0648807844340362,-0.5057633631937876,-0.33385785704351245,-1.0246274620072855,0.624761152092937,-0.6342633804542904,-0.655004059880774,0.05213025170191834,0.11207525454729632,0.7140140456054278,0.5858396927429051,1.5950559382503282,2.8852915608175085,1.299795136135033,1.395245074605149,0.8934083925579501,0.5292813955277141
251,-0.17614137244011538,-0.6830822780419251,-0.17757255843471276,-0.1784384831461719,0.06833978668695749,-0.289696734835526,-0.22539483121873125,-0.02639856717218876,-0.08316192572956642,-0.12901143837168527,0.36850370260436505,-0.05001019652314674,0.3593077717918808,0.3818114117897981,0.1213209536195185,0.7883914457809811,0.5589861821054897,0.6658568215077894,-0.3503225170738548,0.08297760795489306,-0.035872208689575115,0.7884660287405838,1.5998994395423212,-0.08893481817060027
252,0.8246618800605393,0.2591113584006905,0.08102825481972338,0.13083917829899275,-0.15454377460204158,1.862798557517825,1.495176399458605,0.9466588546766951,-0.7698892616089259,-0.8313420166750927,0.4004074697328761,1.0971010961241967,-0.6342633804542904,-0.655004059880774,0.342731199755839,-0.6995041749331253,-0.21615313539419917,-0.37436585243570986,-0.40436080749952663,-0.681289833734911,-0.5701391466194183,-0.425092062988547,-0.09567907322016928,0.15835166730872546
253,-0.5764626734403773,-0.21766132510039196,-0.1344724228923067,-0.09596444009412797,-0.07242877833767351,-0.06311828300885754,-0.010323427384064218,0.2737032545195234,-0.1359871054125939,-0.12901143837168527,0.08136979844776517,-0.05001019652314674,0.1463996677391298,0.15140797364078212,0.22510700649591875,0.6531282075342439,0.042226637105697185,0.18575404891848227,0.3521752584598779,0.3377334218514947,0.23126126027534644,0.42439860122184453,1.0347066019548243,-0.07347941282814247
254,0.5244209043103429,-0.21766132510039196,-0.22067269397711883,-0.03410890780509511,-0.600310897180039,0.2767493947311453,0.29077653798446973,0.3828311896801455,-0.4001130038277323,-0.24606653475558657,-0.6843206126365006,-0.44137757872047617,-0.6342633804542904,-0.7126049194180282,0.654089358385039,-0.4289776984396515,-0.009449317394282128,-0.1343144661410561,-0.6205139692022136,-0.681289833734911,-0.3030056776544968,-0.30373625381563396,-0.6608719108076659,-0.2589442769376367
255,0.42434057906027745,0.20235270560294258,0.1672285259045353,0.4401168397441572,-0.717618034700565,0.616617072471148,0.6348907841199368,0.4919591248407681,-0.1359871054125939,0.19289007668404295,-1.0458966400929597,-0.6033227023883366,-0.27941654036637203,-0.3093989026572501,0.349650269947599,-0.6995041749331253,-0.3195050443941578,-0.4143744168181522,-0.3503225170738548,0.3377334218514947,-0.5701391466194183,0.06033117370310522,-0.09567907322016928,0.12744085662380986
256,-0.17614137244011538,-0.8079513141969704,-0.7809744560283971,-0.8794678490885446,0.5727604780252179,-0.289696734835526,-0.5264947965872651,1.1285387466110661,-0.8227144412919536,-0.8898695648670432,0.7194451410179858,1.313027927681344,-0.918140852524625,-0.943008357567044,-0.5221525742141623,-0.8347674131798624,-0.5262088623940748,-0.654425803112806,-0.5664756787765418,-0.42653401983830963,-0.5701391466194183,-1.0318711088531125,-0.6608719108076659,-0.7998834639236618
257,0.12409960331008103,1.3829326837960996,0.7706304234982195,0.5844464150852338,0.5844911917772705,0.39003862064447936,0.3768050995183364,0.3373612166965533,0.8148661288819039,0.5733191399317218,0.8683293876177043,0.6517520060375804,1.0690014519677173,1.1306225857741001,0.10748281323599847,0.2473384927940334,1.540829317605096,1.305993851626866,1.0546730339936106,1.102000863541299,-0.5701391466194183,1.1525334562593232,1.4586012301454467,0.8229340970344136
